Date;Open;High;Low;Close;Adj Close;Volume
2006-01-05;2,672499895095825;2,674999952316284;2,6339290142059326;2,6564290523529053;2,240823745727539;449422400
2006-01-06;2,6875;2,739285945892334;2,6624999046325684;2,7249999046325684;2,29866623878479;704457600
2006-01-09;2,740356922149658;2,757143020629883;2,7049999237060547;2,7160708904266357;2,2911336421966553;675040800
2006-01-10;2,7232139110565186;2,924643039703369;2,708214044570923;2,887856960296631;2,4360432624816895;2279869200
2006-01-11;2,994286060333252;3,0285708904266357;2,9496428966522217;2,996428966522217;2,5276291370391846;1493794400
2006-01-12;3,0346429347991943;3,085714101791382;2,98642897605896;3,010356903076172;2,5393786430358887;1280809600
2006-01-13;3,0353569984436035;3,0717859268188477;3,0214290618896484;3,056786060333252;2,578543186187744;776305600
2006-01-17;3,06071400642395;3,0850000381469727;2,995357036590576;3,0253570079803467;2,5520315170288086;835623600
2006-01-18;2,9671430587768555;3,00178599357605;2,9232139587402344;2,946070909500122;2,485150098800659;1200637200
2006-01-19;2,9017860889434814;2,916429042816162;2,812143087387085;2,822856903076172;2,3812131881713867;1695848000
2006-01-20;2,8314290046691895;2,8585710525512695;2,708214044570923;2,7174999713897705;2,29233980178833;1134758800
2006-01-23;2,7178568840026855;2,8414289951324463;2,7142860889434814;2,7739291191101074;2,339940071105957;1059730000
2006-01-24;2,812856912612915;2,8364291191101074;2,706070899963379;2,7157139778137207;2,290832996368408;1142254400
2006-01-25;2,7639288902282715;2,767857074737549;2,6160709857940674;2,6500000953674316;2,235400676727295;1275786400
2006-01-26;2,6617860794067383;2,6939289569854736;2,5689289569854736;2,583214044570923;2,1790637969970703;1181387200
2006-01-27;2,6053569316864014;2,628571033477783;2,539285898208618;2,572499990463257;2,17002534866333;953864800
2006-01-30;2,541785955429077;2,7357139587402344;2,5310709476470947;2,6785709857940674;2,2595012187957764;1398401200
2006-01-31;2,6964290142059326;2,726428985595703;2,6339290142059326;2,6967859268188477;2,2748661041259766;913542000
2006-02-01;2,676785945892334;2,7307140827178955;2,6657140254974365;2,693571090698242;2,2721545696258545;521186400
2006-02-02;2,682142972946167;2,6914288997650146;2,573214054107666;2,575000047683716;2,1721341609954834;707322000
2006-02-03;2,5799999237060547;2,5996429920196533;2,5371429920196533;2,566071033477783;2,164602279663086;692123600
2006-02-06;2,572143077850342;2,5896430015563965;2,383570909500122;2,4035708904266357;2,0275251865386963;1651767600
2006-02-07;2,438214063644409;2,481429100036621;2,3814289569854736;2,414285898208618;2,0365638732910156;1388830800
2006-02-08;2,446070909500122;2,4671430587768555;2,357142925262451;2,4574999809265137;2,0730178356170654;953114400
2006-02-09;2,4678568840026855;2,4725000858306885;2,304642915725708;2,319643020629883;1,956728458404541;1149764000
2006-02-10;2,32785701751709;2,416785955429077;2,246428966522217;2,4039289951324463;2,027827024459839;1760477600
2006-02-13;2,379642963409424;2,3839290142059326;2,3085711002349854;2,3110709190368652;1,9494975805282593;883498000
2006-02-14;2,325000047683716;2,432142972946167;2,3214290142059326;2,4157140254974365;2,0377683639526367;1160938800
2006-02-15;2,398571014404297;2,48642897605896;2,3839290142059326;2,4721429347991943;2,085369348526001;1159771200
2006-02-16;2,496786117553711;2,5360710620880127;2,481429100036621;2,5203568935394287;2,126039505004883;948175200
2006-02-17;2,510714054107666;2,5317859649658203;2,4860711097717285;2,510356903076172;2,1176047325134277;575999200
2006-02-21;2,521070957183838;2,5285708904266357;2,45285701751709;2,4671430587768555;2,0811519622802734;779606800
2006-02-22;2,4642860889434814;2,559643030166626;2,4285709857940674;2,54714298248291;2,1486356258392334;978238800
2006-02-23;2,5639290809631348;2,607142925262451;2,5510709285736084;2,5625;2,1615898609161377;856917600
2006-02-24;2,5764288902282715;2,6032140254974365;2,5428569316864014;2,552143096923828;2,152852773666382;534744000
2006-02-27;2,571070909500122;2,575714111328125;2,523214101791382;2,5353569984436035;2,138693332672119;791240800
2006-02-28;2,556428909301758;2,585714101791382;2,432142972946167;2,446070909500122;2,0633747577667236;1266980400
2006-03-01;2,458570957183838;2,481786012649536;2,429286003112793;2,4678568840026855;2,081753730773926;763817600
2006-03-02;2,4639289379119873;2,499643087387085;2,452500104904175;2,4860711097717285;2,0971176624298096;625273600
2006-03-03;2,4785709381103516;2,496786117553711;2,4117860794067383;2,4185709953308105;2,0401787757873535;737668400
2006-03-06;2,4175000190734863;2,4185709953308105;2,3192861080169678;2,338571071624756;1,9726955890655518;912665600
2006-03-07;2,3485710620880127;2,3892860412597656;2,3242859840393066;2,3682138919830322;1,9977002143859863;872877600
2006-03-08;2,367500066757202;2,4000000953674316;2,3339290618896484;2,3450000286102295;1,9781181812286377;653251200
2006-03-09;2,356429100036621;2,373929023742676;2,2789289951324463;2,2832140922546387;1,925998568534851;799304800
2006-03-10;2,2874999046325684;2,3032140731811523;2,2303569316864014;2,2567861080169678;1,9037057161331177;1043142800
2006-03-13;2,323214054107666;2,367142915725708;2,3139290809631348;2,3457140922546387;1,978721261024475;861187600
2006-03-14;2,348928928375244;2,4042859077453613;2,3392860889434814;2,4042859077453613;2,028128147125244;642020400
2006-03-15;2,4182140827178955;2,430000066757202;2,3399999141693115;2,365356922149658;1,9952898025512695;891996000
2006-03-16;2,387500047683716;2,3892860412597656;2,296428918838501;2,296786069869995;1,9374480247497559;749638400
2006-03-17;2,3125;2,3407139778137207;2,2896430492401123;2,309286117553711;1,9479918479919434;812042000
2006-03-20;2,3292860984802246;2,3378570079803467;2,2810709476470947;2,2853569984436035;1,9278067350387573;605441200
2006-03-21;2,2074999809265137;2,2978570461273193;2,192500114440918;2,2074999809265137;1,8621302843093872;1345366400
2006-03-22;2,2200000286102295;2,2589290142059326;2,188214063644409;2,202500104904175;1,8579126596450806;1345895600
2006-03-23;2,2078568935394287;2,210714101791382;2,1289288997650146;2,148571014404297;1,8124213218688965;1427826400
2006-03-24;2,1517860889434814;2,176429033279419;2,1082139015197754;2,1414289474487305;1,8063957691192627;1071980000
2006-03-27;2,1553568840026855;2,192142963409424;2,121428966522217;2,125356912612915;1,7928392887115479;1108072000
2006-03-28;2,129642963409424;2,1478569507598877;2,080357074737549;2,0967860221862793;1,768738031387329;1370322800
2006-03-29;2,111785888671875;2,2328569889068604;2,059643030166626;2,2260708808898926;1,8777952194213867;2346834000
2006-03-30;2,2435710430145264;2,260714054107666;2,197499990463257;2,2410709857940674;1,890448808670044;1390650800
2006-03-31;2,2589290142059326;2,2717859745025635;2,2228569984436035;2,240000009536743;1,8895457983016968;815357200
2006-04-03;2,2739291191101074;2,2899999618530273;2,2360711097717285;2,237499952316284;1,8874365091323853;815791200
2006-04-04;2,2178568840026855;2,2221429347991943;2,180356979370117;2,184643030166626;1,842849612236023;931924000
2006-04-05;2,3110709190368652;2,4003570079803467;2,2910709381103516;2,4003570079803467;2,0248141288757324;2233408800
2006-04-06;2,43928599357605;2,573214054107666;2,43571400642395;2,544286012649536;2,1462249755859375;2663768800
2006-04-07;2,5332140922546387;2,5432140827178955;2,445357084274292;2,492500066757202;2,10254168510437;1545238800
2006-04-10;2,510356903076172;2,5332140922546387;2,444643020629883;2,452500104904175;2,068800687789917;903515200
2006-04-11;2,4639289379119873;2,4749999046325684;2,3953568935394287;2,4282140731811523;2,0483133792877197;939316000
2006-04-12;2,428929090499878;2,434643030166626;2,367856979370117;2,382499933242798;2,0097506046295166;739894400
2006-04-13;2,369286060333252;2,4085710048675537;2,3503570556640625;2,373929023742676;2,002520799636841;734678000
2006-04-17;2,375356912612915;2,3871428966522217;2,2982139587402344;2,314642906188965;1,9525097608566284;721938000
2006-04-18;2,322856903076172;2,373929023742676;2,3139290809631348;2,365000009536743;1,994989275932312;794844400
2006-04-19;2,3864290714263916;2,392857074737549;2,3382139205932617;2,3446431159973145;1,9778170585632324;1086033200
2006-04-20;2,4825000762939453;2,5;2,364285945892334;2,4153571128845215;2,0374679565429688;1666982800
2006-04-21;2,435357093811035;2,4514288902282715;2,373929023742676;2,3942859172821045;2,019693374633789;788986800
2006-04-24;2,387500047683716;2,390000104904175;2,3392860889434814;2,3482139110565186;1,9808297157287598;707028000
2006-04-25;2,3557140827178955;2,378213882446289;2,3414289951324463;2,3632140159606934;1,9934823513031006;529062800
2006-04-26;2,380357027053833;2,438570976257324;2,371428966522217;2,433928966522217;2,053133726119995;710886400
2006-04-27;2,418929100036621;2,494999885559082;2,4053568840026855;2,4771430492401123;2,0895869731903076;845947200
2006-04-28;2,4778571128845215;2,546428918838501;2,4714291095733643;2,5139288902282715;2,120617389678955;760037600
2006-05-01;2,5274999141693115;2,555000066757202;2,4700000286102295;2,4857139587402344;2,0968167781829834;750380400
2006-05-02;2,505357027053833;2,570713996887207;2,5039288997650146;2,557857036590576;2,1576740741729736;771663200
2006-05-03;2,565356969833374;2,569643020629883;2,5064289569854736;2,5407140254974365;2,1432113647460938;686991200
2006-05-04;2,5435709953308105;2,6032140254974365;2,5164289474487305;2,5403571128845215;2,142910957336426;860420400
2006-05-05;2,5664288997650146;2,580357074737549;2,5410709381103516;2,567500114440918;2,1658074855804443;563911600
2006-05-08;2,606786012649536;2,635714054107666;2,561429023742676;2,567500114440918;2,1658074855804443;594851600
2006-05-09;2,565000057220459;2,5914289951324463;2,5221428871154785;2,5367860794067383;2,139899253845215;531666800
2006-05-10;2,5460710525512695;2,547499895095825;2,4860711097717285;2,5214290618896484;2,1269443035125732;459888800
2006-05-11;2,5282139778137207;2,5299999713897705;2,4124999046325684;2,433928966522217;2,053133726119995;812688800
2006-05-12;2,4232139587402344;2,453213930130005;2,387856960296631;2,4178569316864014;2,0395758152008057;641774000
2006-05-15;2,4060709476470947;2,442142963409424;2,3971428871154785;2,4210710525512695;2,042287826538086;529177600
2006-05-16;2,432142972946167;2,4375;2,3125;2,320713996887207;1,9576319456100464;936740000
2006-05-17;2,3110709190368652;2,3464291095733643;2,2882139682769775;2,330713987350464;1,9660673141479492;754194000
2006-05-18;2,3457140922546387;2,366429090499878;2,254286050796509;2,2564289569854736;1,9034043550491333;658442400
2006-05-19;2,2592859268188477;2,317142963409424;2,2435710430145264;2,303929090499878;1,9434733390808105;985866000
2006-05-22;2,2810709476470947;2,2853569984436035;2,241786003112793;2,26357102394104;1,9094291925430298;718975600
2006-05-23;2,3164288997650146;2,328213930130005;2,25;2,255357027053833;1,902500033378601;694414000
2006-05-24;2,249643087387085;2,273214101791382;2,198570966720581;2,2621428966522217;1,9082248210906982;916031200
2006-05-25;2,2950000762939453;2,301785945892334;2,260356903076172;2,297499895095825;1,938049554824829;463372000
2006-05-26;2,296786069869995;2,3057138919830322;2,255000114440918;2,2696430683135986;1,9145506620407104;432950000
2006-05-30;2,260356903076172;2,260714054107666;2,186429023742676;2,186429023742676;1,844355821609497;563402000
2006-05-31;2,205713987350464;2,2067859172821045;2,0960710048675537;2,134643077850342;1,8006720542907715;1280977600
2006-06-01;2,137500047683716;2,2242860794067383;2,125714063644409;2,2203569412231445;1,8729761838912964;942508000
2006-06-02;2,249643087387085;2,253571033477783;2,174285888671875;2,2021429538726807;1,8576114177703857;685787200
2006-06-05;2,183928966522217;2,183928966522217;2,1417860984802246;2,142857074737549;1,8076010942459106;605785600
2006-06-06;2,1507139205932617;2,1653571128845215;2,103929042816162;2,132857084274292;1,7991657257080078;726037200
2006-06-07;2,1464290618896484;2,1571431159973145;2,0839290618896484;2,0914289951324463;1,7642191648483276;750506400
2006-06-08;2,0871429443359375;2,1760709285736084;2,0410709381103516;2,1700000762939453;1,8304979801177979;1397482800
2006-06-09;2,184999942779541;2,198570966720581;2,1107139587402344;2,1157140731811523;1,784704566001892;775838000
2006-06-12;2,121428966522217;2,133213996887207;2,0342860221862793;2,0357139110565186;1,717220664024353;717785600
2006-06-13;2,057499885559082;2,1107139587402344;2,0485711097717285;2,083214044570923;1,7572896480560303;1080643200
2006-06-14;2,0814290046691895;2,0992860794067383;2,0246429443359375;2,057499885559082;1,735597848892212;878136000
2006-06-15;2,046428918838501;2,133570909500122;2,0267860889434814;2,120713949203491;1,788922905921936;1190383600
2006-06-16;2,1057140827178955;2,113929033279419;2,054286003112793;2,0557138919830322;1,7340917587280273;838101600
2006-06-19;2,065356969833374;2,07785701751709;2,0357139110565186;2,0428569316864014;1,7232459783554077;704575200
2006-06-20;2,057499885559082;2,0839290618896484;2,0460710525512695;2,052500009536743;1,7313804626464844;672974400
2006-06-21;2,062143087387085;2,0967860221862793;2,046428918838501;2,0664288997650146;1,7431305646896362;863296000
2006-06-22;2,078571081161499;2,1339290142059326;2,0739290714263916;2,127856969833374;1,794947862625122;965633200
2006-06-23;2,132857084274292;2,1489291191101074;2,0975000858306885;2,1010708808898926;1,7723525762557983;660203600
2006-06-26;2,1132140159606934;2,114285945892334;2,0846428871154785;2,106786012649536;1,7771737575531006;466536000
2006-06-27;2,1103570461273193;2,115000009536743;2,049999952316284;2,0510709285736084;1,7301746606826782;550611600
2006-06-28;2,0460710525512695;2,046428918838501;1,978929042816162;2,000714063644409;1,6876966953277588;850704400
2006-06-29;2,0271430015563965;2,1103570461273193;2,0139288902282715;2,1060709953308105;1,7765707969665527;873398400
2006-06-30;2,056786060333252;2,0625;2,017857074737549;2,0453569889068604;1,7253555059432983;739695600
2006-07-03;2,054286003112793;2,07785701751709;2,0478570461273193;2,069643020629883;1,7458406686782837;194770800
2006-07-05;2,0410709381103516;2,057142972946167;2,0199999809265137;2,0357139110565186;1,717220664024353;518240800
2006-07-06;2,038928985595703;2,049999952316284;1,986070990562439;1,991786003112793;1,68016517162323;633208800
2006-07-07;1,9814289808273315;2,0196430683135986;1,9524999856948853;1,9785710573196411;1,669018268585205;799360800
2006-07-10;1,989285945892334;2,0174999237060547;1,9464290142059326;1,964285969734192;1,6569678783416748;529345600
2006-07-11;1,9682140350341797;1,9996429681777954;1,9474999904632568;1,9874999523162842;1,6765496730804443;825022800
2006-07-12;1,9703569412231445;1,9728569984436035;1,8899999856948853;1,8914289474487305;1,5955102443695068;927329200
2006-07-13;1,858214020729065;1,9328570365905762;1,8360710144042969;1,8660709857940674;1,5741188526153564;1249906000
2006-07-14;1,875;1,888929009437561;1,791429042816162;1,809643030166626;1,5265191793441772;993036800
2006-07-17;1,847499966621399;1,8967859745025635;1,844642996788025;1,8703570365905762;1,5777353048324585;1024542400
2006-07-18;1,8985710144042969;1,9232139587402344;1,8517860174179077;1,8892860412597656;1,5937020778656006;1000448400
2006-07-19;1,8914289474487305;1,9671430587768555;1,8700000047683716;1,932142972946167;1,6298539638519287;1390743200
2006-07-20;2,177143096923828;2,1996428966522217;2,132857084274292;2,1607139110565186;1,8226637840270996;1972146400
2006-07-21;2,1364290714263916;2,183928966522217;2,130000114440918;2,1685709953308105;1,8292919397354126;891892400
2006-07-24;2,187856912612915;2,2178568840026855;2,1582140922546387;2,193571090698242;1,8503813743591309;722856400
2006-07-25;2,2064290046691895;2,2174999713897705;2,1707139015197754;2,2117860317230225;1,8657461404800415;589069600
2006-07-26;2,2142860889434814;2,3085711002349854;2,20285701751709;2,2810709476470947;1,9241917133331299;898427600
2006-07-27;2,3035709857940674;2,322143077850342;2,244999885559082;2,2642860412597656;1,910031795501709;735044800
2006-07-28;2,2835710048675537;2,3457140922546387;2,267857074737549;2,3424999713897705;1,9760090112686157;691507600
2006-07-31;2,3867859840393066;2,45107102394104;2,367142915725708;2,427143096923828;2,0474092960357666;892841600
2006-08-01;2,4007139205932617;2,4260709285736084;2,3550000190734863;2,3992860317230225;2,0239109992980957;711765600
2006-08-02;2,4160709381103516;2,45285701751709;2,4110710620880127;2,434286117553711;2,0534350872039795;550768400
2006-08-03;2,4253571033477783;2,5;2,421786069869995;2,4853570461273193;2,0965163707733154;841044400
2006-08-04;2,3946430683135986;2,450356960296631;2,319999933242798;2,43928599357605;2,0576531887054443;1852866400
2006-08-07;2,4185709953308105;2,4857139587402344;2,3682138919830322;2,4003570079803467;2,0248141288757324;1245512800
2006-08-08;2,396070957183838;2,3967859745025635;2,303929090499878;2,313570976257324;1,9516061544418335;997864000
2006-08-09;2,3367860317230225;2,3428568840026855;2,2642860412597656;2,271070957183838;1,9157551527023315;955838800
2006-08-10;2,2589290142059326;2,314642906188965;2,239285945892334;2,2882139682769775;1,9302170276641846;697760000
2006-08-11;2,258213996887207;2,2903571128845215;2,234999895095825;2,273214101791382;1,9175636768341064;777529200
2006-08-14;2,2874999046325684;2,3292860984802246;2,2714290618896484;2,2835710048675537;1,9263001680374146;717620400
2006-08-15;2,333570957183838;2,375;2,31428599357605;2,37321400642395;2,001917839050293;861352800
2006-08-16;2,3964290618896484;2,4310710430145264;2,368928909301758;2,427856922149658;2,048011541366577;781284000
2006-08-17;2,4285709857940674;2,4521429538726807;2,3992860317230225;2,413928985595703;2,0362632274627686;581148400
2006-08-18;2,4182140827178955;2,442857027053833;2,4021430015563965;2,4253571033477783;2,045902967453003;536354000
2006-08-21;2,4035708904266357;2,4039289951324463;2,362499952316284;2,377142906188965;2,005232334136963;526226400
2006-08-22;2,3814289569854736;2,440000057220459;2,375;2,4149999618530273;2,0371665954589844;576968000
2006-08-23;2,4285709857940674;2,4517860412597656;2,390713930130005;2,4039289951324463;2,027827024459839;536258800
2006-08-24;2,424643039703369;2,435357093811035;2,366786003112793;2,421786069869995;2,042890787124634;655191600
2006-08-25;2,4049999713897705;2,4660708904266357;2,4039289951324463;2,455357074737549;2,07120943069458;543958800
2006-08-28;2,4464290142059326;2,450356960296631;2,3814289569854736;2,3921430110931396;2,017885208129883;738161200
2006-08-29;2,3924999237060547;2,4021430015563965;2,325714111328125;2,374285936355591;2,0028226375579834;947332400
2006-08-30;2,4049999713897705;2,42214298248291;2,3814289569854736;2,3914289474487305;2,017282724380493;680142400
2006-08-31;2,4028570652008057;2,43928599357605;2,380713939666748;2,4232139587402344;2,0440945625305176;574697200
2006-09-01;2,445713996887207;2,4517860412597656;2,42214298248291;2,442142963409424;2,060063123703003;408494800
2006-09-05;2,4632139205932617;2,5535709857940674;2,448214054107666;2,552856922149658;2,1534550189971924;1012457600
2006-09-06;2,5385708808898926;2,560357093811035;2,489285945892334;2,501070976257324;2,109771966934204;974103200
2006-09-07;2,5214290618896484;2,624285936355591;2,5089290142059326;2,5999999046325684;2,193222999572754;1267957600
2006-09-08;2,620357036590576;2,627500057220459;2,568213939666748;2,5899999141693115;2,1847870349884033;895921600
2006-09-11;2,5867860317230225;2,633213996887207;2,5507140159606934;2,5892860889434814;2,184185028076172;949124400
2006-09-12;2,6003570556640625;2,62321400642395;2,551785945892334;2,5939290523529053;2,188101053237915;1684687200
2006-09-13;2,601785898208618;2,6542859077453613;2,5821430683135986;2,6500000953674316;2,235400676727295;1146138000
2006-09-14;2,632857084274292;2,666785955429077;2,6235709190368652;2,6489291191101074;2,2344956398010254;801729600
2006-09-15;2,664285898208618;2,677856922149658;2,617500066757202;2,6464290618896484;2,2323877811431885;981853600
2006-09-18;2,635714054107666;2,6735711097717285;2,617856979370117;2,6389288902282715;2,226060390472412;705278000
2006-09-19;2,6464290618896484;2,6557140350341797;2,5999999046325684;2,634643077850342;2,2224457263946533;710049200
2006-09-20;2,6564290523529053;2,70285701751709;2,6507139205932617;2,687856912612915;2,267334461212158;822791200
2006-09-21;2,6875;2,7164289951324463;2,643570899963379;2,6660709381103516;2,2489559650421143;794124800
2006-09-22;2,6535708904266357;2,6549999713897705;2,5921430587768555;2,607142925262451;2,1992485523223877;665112000
2006-09-25;2,636070966720581;2,7092859745025635;2,632857084274292;2,705357074737549;2,282097101211548;858992400
2006-09-26;2,7207140922546387;2,7778570652008057;2,7178568840026855;2,7717859745025635;2,338132381439209;1102948000
2006-09-27;2,756071090698242;2,7667860984802246;2,7078568935394287;2,728929042816162;2,3019797801971436;810373200
2006-09-28;2,750714063644409;2,7671430110931396;2,7125000953674316;2,750356912612915;2,3200550079345703;723609600
2006-09-29;2,7539288997650146;2,768570899963379;2,7385709285736084;2,749285936355591;2,3191518783569336;405812400
2006-10-02;2,682142972946167;2,7096428871154785;2,6535708904266357;2,6735711097717285;2,2552833557128906;712639200
2006-10-03;2,6589291095733643;2,676785945892334;2,613929033279419;2,645714044570923;2,2317848205566406;790708800
2006-10-04;2,6464290618896484;2,694999933242798;2,6128571033477783;2,692142963409424;2,270949602127075;829082800
2006-10-05;2,6617860794067383;2,7200000286102295;2,6475000381469727;2,672499895095825;2,254380226135254;683883200
2006-10-06;2,6578569412231445;2,680000066757202;2,636070966720581;2,6507139205932617;2,2360026836395264;466958800
2006-10-09;2,635714054107666;2,681428909301758;2,626070976257324;2,6653571128845215;2,2483537197113037;438222400
2006-10-10;2,6621429920196533;2,6635708808898926;2,609999895095825;2,636070966720581;2,2236504554748535;531588400
2006-10-11;2,622143030166626;2,6421430110931396;2,5928568840026855;2,615356922149658;2,2061777114868164;571855200
2006-10-12;2,6289288997650146;2,692500114440918;2,628571033477783;2,687856912612915;2,267334461212158;592855200
2006-10-13;2,70107102394104;2,745713949203491;2,669286012649536;2,679286003112793;2,260104179382324;684196800
2006-10-16;2,685357093811035;2,7100000381469727;2,6710710525512695;2,692857027053833;2,2715518474578857;508692800
2006-10-17;2,680000066757202;2,688214063644409;2,6442859172821045;2,6532139778137207;2,238110065460205;480925200
2006-10-18;2,669642925262451;2,691786050796509;2,6396429538726807;2,6617860794067383;2,2453415393829346;1133907600
2006-10-19;2,830713987350464;2,8553569316864014;2,791429042816162;2,821070909500122;2,3797054290771484;1512977200
2006-10-20;2,820357084274292;2,856786012649536;2,809643030166626;2,8553569316864014;2,4086289405822754;639413600
2006-10-23;2,856786012649536;2,924999952316284;2,8482139110565186;2,9092860221862793;2,454120397567749;832507200
2006-10-24;2,9003570079803467;2,9171431064605713;2,864285945892334;2,8946430683135986;2,4417665004730225;463212400
2006-10-25;2,9053568840026855;2,9285709857940674;2,893213987350464;2,9171431064605713;2,460747480392456;485214800
2006-10-26;2,924999952316284;2,950000047683716;2,8975000381469727;2,935357093811035;2,476111888885498;432756800
2006-10-27;2,919642925262451;2,944643020629883;2,8575000762939453;2,871786117553711;2,4224867820739746;594966400
2006-10-30;2,856786012649536;2,8892860412597656;2,8392860889434814;2,872143030166626;2,422788143157959;499917600
2006-10-31;2,9089291095733643;2,9171431064605713;2,865356922149658;2,895714044570923;2,442671298980713;501474400
2006-11-01;2,8964290618896484;2,9064290523529053;2,7985711097717285;2,8271429538726807;2,3848276138305664;611192400
2006-11-02;2,818571090698242;2,8328568935394287;2,8035709857940674;2,820713996887207;2,379405975341797;465483200
2006-11-03;2,8342859745025635;2,8403570652008057;2,7782139778137207;2,7960710525512695;2,3586173057556152;431888800
